,textID,text,sentiment,unclean_text_len,unclean_text_word_count
446,4a704b77f2,hours sleep rest need,2,62,14
447,d046aa63bc,makes day much better rough one mention love new photo,1,94,20
448,8a4740ee53,want sit home prom night someone hang,0,67,15
449,d66f920dbd,heading home foot surgery wishing boyfriend come cuddle,2,94,18
450,64f91449b7,concert tonight chackin coming tomorrow,1,53,8
451,53dc5649da,happened thought coming back today,1,56,9
452,f2f7763cfd,lol dammit well next time,0,37,7
453,2abfe0decb,lol ever forget,2,31,6
454,7a7228dc2e,still jealous,0,14,2
455,754ebd84b4,http twitpic com 67qv3 forever ethan,0,68,10
456,fba4c01756,im sad im giving first didnt nothing,0,70,13
457,888304834,week mine easy finally,0,58,12
458,88d8e96213,wow beautiful picture way straight wanted let know bella,2,110,17
459,38b762e325,arch drawing checking mvcc cad degree looks good,2,66,12
460,94e82d1574,people pencils sharp sharpened pencil philosophy,1,128,22
461,c10f52f160,go home usually mr positive one daze well mins tomorrow,1,116,22
462,7e66ca1a42,always lee let go paris,1,43,9
463,697887b4a1,know want come keep company whilst mum friends night nice evening,2,111,22
464,1a1c392802,cooking dad lots fun kitchen together,2,63,12
465,95b9338e05,bouncing rush makes feel nauseous,0,36,6
466,b0b24ed515,woolsery morning hopefully see north molton u16 clinch north devon league title lovely day,2,119,21
467,d31f708485,playing singstar without fave duetter,0,40,6
468,200f31449b,missing bb cereal nut think like every kind available,2,85,16
469,3aae3dab5c,weird oh drawing,0,70,14
470,8415e9b138,woke mums singing new gn r cd replacement bought im good daughter,2,95,19
471,7a4a97fba9,birds oh man cool sleep yet night,0,84,17
472,e3a441b9eb,miles go thats ok u2 radio alwas helps,2,71,15
473,32ffcb07c4,street fighter iv skills lacking beat seth easy,0,65,12
474,0ef15a1349,fil cool people like,2,33,7
475,2a98bd4240,good morning work espn sunday night baseball hopefully get rained,2,98,16
476,13dcb0f346,think honeymoon good life either honey moon joseph arthur,1,108,22
477,3c8e8d1940,son got stung bug first time little finger slightly swollen,0,84,17
478,a33b610db4,hours ago came realised went buy something online,1,96,20
479,1f42d08f3e,oh referring lil exchange lj regards twitter archive postings,1,86,15
480,02e6423e39,bumping dj opus drunk car lmao act like u know,0,76,16
481,9c2b1313af,kiss feet people kick anything want morning everyone hope best day ever,2,138,28
482,51c2d21362,brief preview http bit ly ehcfp omg james creepy role scared,0,97,16
483,16370c0a2e,missing crab legs attending going away instead,0,58,10
484,edeeaa9756,hicks mean,0,15,3
485,feec8aa27b,gettn ready take trip jersey dad good needs new heart whoeva see please say prayer dad,0,134,28
486,8542ba9b94,back soon need run shops cut grass,1,53,12
487,6912e77231,plan transform bedroom today random,1,60,12
488,e6c988afb8,home tomorrow running spinning time chiropractor laundry shopping visiting family missing nathan,0,131,19
489,9652c18d7d,thats another sponsor,1,22,3
490,df9882c24d,us going stuck office without windows,0,72,15
491,22a8a4639e,sad make proud,0,39,8
492,ee9df322d1,sorry try keep,0,36,7
493,d9107173c4,home alone hw,1,24,5
494,7082999a93,according quarter families six live poverty,0,63,12
495,cf29e364fe,plan spend money going well,0,45,10
496,ea567e664a,uploading bamboozle pictures facebook,1,47,7
497,912bbdea65,congratulations guys finish month early booo,2,65,12
498,060d8bb5d5,actually wish back tahoe miss,0,56,12
499,a07b1d9eea,woke wanna stay bed,1,30,7
500,18f60b8879,bday june wack ihavent seen promotions bday party someone better finagle asap,0,126,23
501,6abd11b766,would great vips acts enjoy seeing noooo,1,80,16
502,faaf5f743d,marie wish could make hate commute sometimes,1,62,12
503,7311789bcc,workin long day today hopefully make good tips,2,62,12
504,726e099885,went quick chance lol,0,56,12
505,56d742e6bc,hates headaches maybe ready rock,0,44,8
506,65ffd159b2,thanks support,2,23,4
507,0b64c5977e,really android twitter app tweetie calibre,1,58,9
508,151bba80ca,good day driving mountains visiting katie eating chips fudge stocking lovely smelling soaps,2,114,20
509,0ec5989a18,nyappy mother day mom,2,34,6
510,2f3ff51870,yeah im gonna take ur picture ipod baby,1,56,11
511,c2fc42a9ff,traumatizing moment childhood dogs massacred baby bunnies brother got bb gun,0,111,20
512,09c0bef389,lol wish way microsize everything lol,1,68,10
513,72cfb17265,organization itil forget people fail preaching converted people http tr im kwua,0,126,18
514,cbbe4f2dd4,libertine um glad enjoyed,2,37,6
515,9856eea986,dinner evening playing cards already packed ready head home tomorrow go home,1,130,25
516,4f6c17bae7,im allergic cats tonsils get swollen hurt dooo,0,76,15
517,fa1385e537,says feels mama tucking night lonely getting tomorrow tough,0,99,19
518,b41f647910,miss alot one day,0,41,10
519,74e92f4188,sounds like great night glad successful,2,67,14
520,4e6eb888c1,thanks sharing,2,24,4
521,315d2392c9,say mlia instead fml hope find soon,2,60,13
522,1baeebaf86,garden going well almost corn peas onions beets yet though,2,89,18
523,216e541532,nah jkin hot bored,1,35,7
524,f383ad9856,ahhh sqeaky clean fresh even though wearing dirty clothes love two half men amazing,2,113,22
525,2461db68e0,yes read many times,1,33,7
526,9ec17fe80c,cuz play grown twitter,1,36,8
527,034f2e2104,living ignorance,0,28,6
528,f09816a243,nope telling want cameo creams,1,53,10
529,6a9023f1af,awwww gonna miss,0,29,5
530,afca91dc92,quite like worthing relaxing place nice coffee shops fresh air many oiks,2,105,20
531,cdcaac066e,terrible haha new fact cost part kind spock,1,116,23
532,edde759bde,today lovely day fun evening,2,58,12
533,781d900e89,beto pizzeria banksville rd believe beachview area sorry answer like years later,0,108,19
534,8aacb54f42,sigh sisters bein strange came way copenhagen london phones turned wanna see dammit,0,134,25
535,6172153918,amazing,2,15,3
536,486806238c,barbs trying figure dsl aint connecting need google going home computer start working soon smh,1,135,27
537,8e26c8c6e8,sick sad missing martini lounge tonight,0,59,11
538,0be8e9f2fd,seems really quiet tonight jealous clearly exciting life bed think,1,124,22
539,8df4e78879,really wishes spare cash buy new punch wii,0,69,15
540,9843ecd416,aw going toronto anymore,0,33,6
541,33596d8109,sorry hear mom really sucks,0,51,10
542,cf0e868f70,feel hope smooth flight safe mucho amor boston,2,78,16
543,82215b50d4,sleep watching hgtv afraid infomercials take,0,82,13
544,150ebb41ba,getting family ready kaylee graduation gonna make sad,0,84,16
545,1689a46690,sweet dreams,2,13,2
546,0d709a4c51,hay wats ur aim chat,1,32,7
547,17775140c5,okay kool might touring summer long make happen,1,76,16
548,3b0e6c2c55,pain big toe got stomped hokey cokeu throbbing anyone suggestions heal,0,114,21
549,9602407df9,time watch op dead like sleep,1,53,11
550,a53c829bee,dinner grandma since mum,1,62,12
551,d681f0dfbc,haha thanks history invention television influence america lol,2,98,17
552,c81e21ffd8,yea wassup,1,14,3
553,2839a4d1d8,stupid jobs idk,0,28,6
554,5b747a13f6,shopped til dropped come bac sunshine miss u,0,51,9
555,b1fd9116e3,like pics lucky girl,2,34,6
556,c628741a80,thank anxiety issues years think make first couple days fine,1,128,27
557,d2c66b666d,around hours left day weekend waaaay much work,1,80,18
558,954ab76021,feeling loved mom got nikon cool pix birthday,2,66,13
559,996630f6a0,attempts somehow extend inner classes would close closure find ref atm,1,110,19
560,0b2c0c6522,yes join us require cupcake donation,1,54,10
561,5fbd854b80,hard time talking new people pretty sure make good impression,0,102,21
562,443d30a0ba,rc234 haha yup still terrible headache super swollen puffy eyes dont think im going today ugh,0,123,22
563,17f4db5ddf,access site,1,24,4
564,35e2ce08fc,sun shinning last,2,39,6
565,2b6017f8f5,slowest train ever stops everywhere missed quick train minutes,0,92,18
566,fbba87adcf,nup cd either whole bunch zeros ones free,1,78,17
567,5cc8486398,graduation day feel like failure,1,49,9
568,8f74422345,ops lol wasnt supposed got twitter,1,47,9
569,03f9f6f798,think ever tierd life ugh goodnight sleeping tomorrow,0,86,14
570,df120c16ce,u going today girl,1,38,9
571,7f0cdc1ac1,doesnt want anymore,0,29,6
572,c8ac0b9545,bad hair day,0,12,3
573,bc879a25b0,headache,0,13,1
574,c3bdaf65c9,sorry guys sign sorry every1,0,53,11
575,fa82c3881c,okay okay like rest sane population world hate mondays,1,91,18
576,6cb03d7c46,mozart requiem,1,17,2
577,4344cafbdc,think bit love creations wit physically attracted although great style,1,124,25
578,e573de5429,michael hey thanks another great day going sleep chat tomorrow sweet dreams,2,113,19
579,4f9abe51eb,bet cool sr huh stopped sweating since noon dad packing,0,113,23
580,3ca79f00a1,ohshnapsss pissed blair usual hahah yeeeah bake cookies,1,78,15
581,1fce3e2d7b,bueno hollykins needs feel better asap p miss done uni soon soproudofyou,1,117,20
582,21c1915272,http twitpic com 4v0vr cool mother awesome hair styles wish happy mother day,2,111,17
583,efa98d8489,happy mother day mothers,2,27,4
584,7c59eb38ea,expression watching http tinyurl com eqbwe,1,63,6
585,e69a965399,stupid bipolar weather ruined day,0,40,7
586,2f1cd44ea2,want tell think body odour,0,59,13
587,0a91a64e53,nice beta easports still news online madden,1,62,12
588,a5fbb6fbe8,thats pretty bad quality probably worst pic u posted till date,0,71,13
589,a63858d0d8,missed calls,0,19,4
590,3e4b3ec6a6,unfortunately us looks like funny people twitter move fb start flitter,0,121,22
591,be6c6fa1b5,came back karaoke eating dinner emily sooooo much fun,2,78,15
592,271c145699,discrimination bad thing learned say children would say mastered years ago,2,107,20
593,4dd72d3713,sure talk fabulous part though sorry dear,1,68,12
594,63a116ae1b,see sec clip new moon trailer etonline com check big tease though,0,118,24
595,167b97c32a,got back working feeling pretty good work,2,69,13
596,9fd51c9c2c,ahhh satz blend save,1,30,6
597,d7a7afa0a2,matter bet would great love right go,2,116,25
598,2331d16c42,dh finished making giant trio candy bar thank heavens work mates treat tomorrow,2,121,23
599,f7aa8dcfb8,ear popping,1,19,4
600,4efc7222ad,working diffusing irritation traffic sure helping mother f always real bad days th help plan stuff,0,135,24
601,925e61d3d8,submitted resume day saw answer back oh well,0,70,14
602,07e2021536,catching weeks lost grey house quiet,1,68,13
603,ff0112e0e7,love ryans housewife makes smile,2,46,9
604,15f47296e2,sooo kinda sick n tired bs guys dish,0,72,14
605,eba1f29fb0,boo hoping fake alien story tinfoil covered beachball photo,0,82,15
606,57dcad6611,hey phillll wazzuppppp,1,26,3
607,4e85f6e9b0,missed westcott micro apollo,0,39,7
608,e5b5debcdc,great buy lunch get pay cut next month,2,75,16
609,2a2fd0848d,finally gone beach yeaaaah,2,35,6
610,98ef34a9f4,ranjan ever mention nice awesome dude,2,64,13
611,e68a0375b2,last weekday nothing school starts next week,1,57,9
612,be8ba96aca,hello gorgeous girl nice new pic today,2,54,10
613,e6eb0f8e54,ok duet hysterical lol,2,36,7
614,e364d5cdd1,ok turn twitter device updates get new battery phone goes fully charged dead hours,1,137,29
615,a5d4af0d80,michelle hot mama chichis grande,1,42,8
616,4ccb7ef67c,either way always tend make followfriday list sweetie rock much,2,91,17
617,a82816a060,one know likes boiled peanuts,1,38,8
618,331663d438,watched 100th episode numb3rs loved throwback first episode using sprinkler theory,2,113,19
619,ae8fd767fc,sleepy feeling weather ugh tonsils need company somebody talk,0,114,21
620,61e04b8f6e,please get cell phone better camera pictures real bad quality compared miley took,1,123,23
621,cc0bc2a05d,ichigo tried carry aswell bless suppose maybe kids,2,96,18
622,e553176c2a,booziest weekend long time good fun though,2,49,9
623,762b9211cf,counting hours lost sunshine weekend,0,53,9
624,241ece149d,planning trying call doctor though going well mostly planning,0,93,16
625,716301c33e,hoooray hooked already,1,29,4
626,119bbd840c,ok good day,2,24,6
627,6beb4754f0,agree everybody would excited goes ohhhh nooooo ms screws,1,100,16
628,b8fbbf1936,edge left contributors list month issue x ffs werd,1,77,15
629,7314b068f7,ooo growl yummy time coming soon huh oh yeah hunting combo tshirt think find one,1,128,27
630,80a24991b3,im back z index problem,0,39,6
631,0549e452ec,anyone bored work,0,42,8
632,ebeea1f86c,hating life moment many nos delicate little mind take,0,90,18
633,d35ae0cfa5,www myspace com fashionisthenextcity check started new tee limited edition different ways check facebook group,1,132,17
634,4f09c42f8b,husband girl,1,38,7
635,a8f6fc8b5a,thinking vegas good ideas places see,1,88,18
636,fcfa10681f,first day summer sucks overcast cold summer,0,81,12
637,b04bbb81c9,hi one kiwi artist another kiwi artist,1,49,9
638,a88de8cc26,says happy mother day moms http plurk com p stkr2,2,71,10
639,289317384e,oooo ok havent accepted friends request,1,54,9
640,bfa9cdee68,sorry tweet bgt poor wonderful crazy weird greg fair silly little girl never going cope urgh fair,0,136,26
641,5210cc55ae,,1,3,1
642,ea25722a23,michele thanks following love good causes,2,67,9
643,f3a5b39195,available area would,0,38,8
644,ba4bcf57b5,friday hours free tomorrow oh well,1,74,12
645,532d442071,meeting time ii 12 trying win something prize friday,1,72,12
646,1b9afa81bf,waiting cramps,0,32,6
647,3fd7a35f32,philosophy final today thank days,2,54,9
648,c029d4a557,plans go followed ok,1,42,9
649,19af686703,let guess skipped sports bought new pinkish outfit,1,88,16
650,4d97f4be67,rain please come,1,33,7
651,b5a110f491,pleasure,1,12,2
652,a834cef9c6,1st presentation senior boards fml,0,39,6
653,e6801164bc,lol know funny ahaha,2,43,10
654,687ee0bd2d,wide awake grouchy,0,31,6
655,e20b9a322f,thought things get worse get even worse tonight bet life misery,0,128,26
656,b922b8b866,app,1,34,8
657,84747e4e05,lol hi emmy latin would help study aptitude tests get grad school thats wanna take,2,115,24
658,ce4a3df3a9,supper tonight kurumi minutes,1,48,9
659,407f226cdb,kap think cute every night okay,2,54,11
660,7ce085e1ef,happy skool let today last day yippee r p jackson tyler morris always loved never forgotten,2,131,20
661,f763af7a90,hi mariah,1,11,2
662,4598e31e32,yours13 home cats right,1,48,10
663,153027be1c,wheres music mannnn inbox still empty,0,52,9
664,dd9b922aad,atm http twitpic com 4jmeh oh yeah apple juice rebel,0,85,14
665,3f54e1d2cb,sorry still sick u know know u guess pelzer present,0,114,23
666,4cd893fb53,nice one,2,11,3
667,5caaa15e27,exam today going get license renewed birthday getting closer,1,78,14
668,1f3cab50fc,gotta get creative mothers day gifts gonna win love,2,87,16
669,f2e20448fa,thinks gonna rain,1,21,4
670,4f0ab06d15,aah well friends wondering great weather good,2,99,17
671,b4083313e2,yrbook signing w evryone fun gna miss evrything,1,57,10
672,a2623622cc,lost artistic abilities,0,28,5
673,66cb61f78f,close enough could run get one,1,55,12
674,2209fb4785,stone cold crazy,0,36,6
675,4568211cd0,totally austin powers withdrawl symptons darrius withdrawl symptoms mommy minne withdrawl syamptoms,1,119,16
676,89ff9a9119,xo pretty took like hour ursssss,2,70,16
677,f589e82592,senior last day,1,18,3
678,b36197ce92,crisis forgot fringe comb men one help,0,66,12
679,33889dffc9,already got ticket thanks making sure though,2,54,9
